Relatório de Honras e Atrasos
Data de Emissão: 08/09/2021 14:17
Tipo de Dívida: Interna - Externa
Selecionar mutuário(s) por: Não Informado
Credor(es): Não Informado
Selecionar operação de crédito por: Não Informado
Status Atraso: Honra de Aval
Data Regularização Inicial: 01/01/2016
Data Regularização Final: 31/08/2021

Data de Vencimento;Tipo de Dívida;Nome do Contrato;Credor;Classificação do Credor;Mutuário;Tipo de Mutuário;Processo PGFN;Status;Data Limite da União;Data Regularização do Atraso;Moeda de Origem;Total no Vencimento (Moeda de Origem);Honra - Principal (Moeda de Origem);Honra - Juros/Encargos (Moeda de Origem);Honra - Mora (Moeda de Origem);Honra - Total (Moeda de Origem);Honra - Principal (R$);Honra Juros/Encargos (R$);Honra - Mora (R$);Honra - Total (R$);Ano Regularização;Mês Regularização;
25/09/2020;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;13/10/2020;01/10/2020;Real;13.295.436,40;5.904.124,50;7.929.442,56;34.814,52;13.868.381,58;5.904.124,50;7.929.442,56;34.814,52;13.868.381,58;2020;Outubro;
19/09/2020;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;05/10/2020;24/09/2020;Real;986.098,46;550.225,44;435.873,02;2.432,83;988.531,29;550.225,44;435.873,02;2.432,83;988.531,29;2020;Setembro;
15/09/2020;Interna;Credit Suisse - MU57/2014;Banco Suiço de Investimento - Credit Suisse-Brasil;Credores Privados;Rio de Janeiro;Estados;17944.000504/2014-86;Honra de Aval;20/10/2020;24/09/2020;Real;76.160.668,26;25.316.220,70;50.844.447,56;1.979.778,23;78.140.446,49;25.316.220,70;50.844.447,56;1.979.778,23;78.140.446,49;2020;Setembro;
19/09/2020;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;05/10/2020;24/09/2020;Real;2.667.737,31;1.448.611,77;1.219.125,54;6.581,54;2.674.318,85;1.448.611,77;1.219.125,54;6.581,54;2.674.318,85;2020;Setembro;
15/09/2020;Externa;BIRD7871-BR;Banco Mundial;Organismos Multilaterais;Minas Gerais;Estados;17944.001479/2009-91;Honra de Aval;15/10/2020;23/09/2020;Dólar;13.284.023,77;9.788.681,25;3.488.041,80;7.300,72;13.284.023,77;54.112.850,72;19.306.311,36;40.409,49;73.459.571,57;2020;Setembro;
15/09/2020;Interna;BB - 2013836;Banco do Brasil S/A;Bancos Federais;Rio Grande do Norte;Estados;17944.001447/2012-91;Honra de Aval;28/09/2020;21/09/2020;Real;2.796.625,64;1.638.440,22;1.158.185,42;37.982,51;2.834.608,15;1.638.440,22;1.158.185,42;37.982,51;2.834.608,15;2020;Setembro;
14/09/2020;Externa;CFA007948;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000237/2012-85;Honra de Aval;16/10/2020;18/09/2020;Dólar;5.154.264,91;4.620.390,35;533.874,56;4.343,72;5.158.608,63;24.662.759,82;2.850.890,15;23.195,46;27.536.845,43;2020;Setembro;
14/09/2020;Externa;CFA007949;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000233/2012-05;Honra de Aval;16/10/2020;18/09/2020;Dólar;10.241.947,31;8.560.403,24;1.681.544,07;8.131,03;10.250.078,34;45.233.373,74;8.908.536,13;43.383,11;54.185.292,98;2020;Setembro;
15/09/2020;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;28/09/2020;18/09/2020;Real;7.685.229,18;4.527.423,08;3.157.806,10;78.728,91;7.763.958,09;4.527.423,08;3.157.806,10;78.728,91;7.763.958,09;2020;Setembro;
26/08/2020;Externa;BID2232/OC-BR;BID;Organismos Multilaterais;Minas Gerais;Estados;17944.000576/2009-66;Honra de Aval;25/09/2020;09/09/2020;Dólar;1.570.684,65;1.290.322,58;280.362,07;0,00;1.570.684,65;6.849.677,42;1.488.302,05;0,00;8.337.979,47;2020;Setembro;
19/07/2020;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;08/09/2020;08/09/2020;Real;987.747,53;548.576,37;439.171,16;9.600,08;997.347,61;548.576,37;439.171,16;9.600,08;997.347,61;2020;Setembro;
19/08/2020;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;08/09/2020;08/09/2020;Real;2.668.770,02;1.306.630,04;1.225.321,68;162.756,52;2.694.708,24;1.306.630,04;1.225.321,68;162.756,52;2.694.708,24;2020;Setembro;
19/06/2020;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;08/09/2020;08/09/2020;Real;2.670.819,99;1.433.198,35;1.237.621,64;25.958,15;2.696.778,14;1.433.198,35;1.237.621,64;25.958,15;2.696.778,14;2020;Setembro;
19/07/2020;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;08/09/2020;08/09/2020;Real;2.669.797,53;1.300.129,35;1.231.487,01;164.129,38;2.695.745,74;1.300.129,35;1.231.487,01;164.129,38;2.695.745,74;2020;Setembro;
25/07/2020;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;08/09/2020;08/09/2020;Real;13.121.950,15;5.804.119,09;7.410.284,13;1.353.751,71;14.568.154,93;5.804.119,09;7.410.284,13;1.353.751,71;14.568.154,93;2020;Setembro;
25/06/2020;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;08/09/2020;08/09/2020;Real;13.181.022,48;5.744.895,71;7.406.609,58;1.416.649,65;14.568.154,94;5.744.895,71;7.406.609,58;1.416.649,65;14.568.154,94;2020;Setembro;
25/08/2020;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;08/09/2020;08/09/2020;Real;13.236.787,73;5.858.737,54;7.407.055,20;1.302.362,19;14.568.154,93;5.858.737,54;7.407.055,20;1.302.362,19;14.568.154,93;2020;Setembro;
19/06/2020;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;08/09/2020;08/09/2020;Real;988.565,93;547.758,00;440.807,93;9.608,04;998.173,97;547.758,00;440.807,93;9.608,04;998.173,97;2020;Setembro;
19/08/2020;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;08/09/2020;08/09/2020;Real;986.925,05;549.398,85;437.526,20;9.592,09;996.517,14;549.398,85;437.526,20;9.592,09;996.517,14;2020;Setembro;
15/08/2020;Externa;BID2306/OC-BR;BID;Organismos Multilaterais;Minas Gerais;Estados;17944.001368/2009-84;Honra de Aval;14/09/2020;27/08/2020;Dólar;3.809.649,72;2.857.269,50;952.380,22;0,00;3.809.649,72;15.943.387,39;5.330.472,09;0,00;21.273.859,48;2020;Agosto;
15/08/2020;Externa;BIRD8191-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000492/2012-28;Honra de Aval;14/09/2020;26/08/2020;Dólar;6.446.180,33;3.000.000,00;3.443.591,66;2.589,17;6.446.180,83;16.650.000,00;19.231.443,49;14.473,46;35.895.916,95;2020;Agosto;
15/08/2020;Externa;BIRD8200-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000508/2012-01;Honra de Aval;14/09/2020;26/08/2020;Dólar;842.488,08;254.191,06;587.859,64;437,38;842.488,08;1.422.453,17;3.289.662,55;2.447,58;4.714.563,30;2020;Agosto;
15/08/2020;Externa;BIRD8307-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001228/2013-92;Honra de Aval;14/09/2020;26/08/2020;Dólar;6.041.388,89;0,00;6.041.388,89;0,00;6.041.388,89;0,00;33.795.554,23;0,00;33.795.554,23;2020;Agosto;
15/08/2020;Externa;BIRD7377-BR;Banco Mundial;Organismos Multilaterais;Minas Gerais;Estados;19405.000048/2005-14;Honra de Aval;14/09/2020;26/08/2020;Dólar;6.544.152,59;6.069.000,00;470.857,08;4.295,51;6.544.152,59;33.707.950,00;2.613.256,79;23.840,08;36.345.046,87;2020;Agosto;
17/08/2020;Externa;CreditSuisse-MG/2012;Banco Suiço de Investimento - Credit Suisse;Credores Privados;Minas Gerais;Estados;17944.000458/2012-53;Honra de Aval;16/09/2020;21/08/2020;Dólar;26.941.130,89;0,00;26.974.306,65;0,00;26.974.306,65;0,00;151.282.770,38;0,00;151.282.770,38;2020;Agosto;
17/08/2020;Interna;BB - 2013836;Banco do Brasil S/A;Bancos Federais;Rio Grande do Norte;Estados;17944.001447/2012-91;Honra de Aval;31/08/2020;21/08/2020;Real;2.965.569,23;1.638.417,38;1.327.151,85;40.331,84;3.005.901,07;1.638.417,38;1.327.151,85;40.331,84;3.005.901,07;2020;Agosto;
17/08/2020;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;31/08/2020;21/08/2020;Real;8.146.377,21;4.527.558,18;3.618.819,03;110.791,78;8.257.168,99;4.527.558,18;3.618.819,03;110.791,78;8.257.168,99;2020;Agosto;
23/07/2020;Externa;BANK OF AMERICA-MA/2013;Bank of America;Credores Privados;Maranhão;Estados;17944.000206/2013-13;Honra de Aval;22/08/2020;19/08/2020;Dólar;49.914.393,00;40.799.545,00;9.114.847,67;224.510,78;50.138.903,45;224.675.291,36;50.266.998,61;1.238.401,46;276.180.691,43;2020;Agosto;
28/07/2020;Externa;BID1037/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;00109.510006/5497-35;Honra de Aval;27/08/2020;06/08/2020;Dólar;5.468.033,83;4.551.710,98;916.322,85;0,00;5.468.033,83;24.286.791,77;4.895.912,99;0,00;29.182.704,76;2020;Agosto;
24/07/2020;Interna;BB - 2013898;Banco do Brasil S/A;Bancos Federais;Minas Gerais;Estados;17944.000208/2013-02;Honra de Aval;10/08/2020;30/07/2020;Real;165.920.028,23;87.430.730,54;78.489.297,69;2.019.297,32;167.939.325,55;87.430.730,54;78.489.297,69;2.019.297,32;167.939.325,55;2020;Julho;
15/07/2020;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;28/07/2020;21/07/2020;Real;7.847.112,09;4.527.421,69;3.319.690,40;95.501,75;7.942.613,84;4.527.421,69;3.319.690,40;95.501,75;7.942.613,84;2020;Julho;
15/07/2020;Interna;BB - 2013836;Banco do Brasil S/A;Bancos Federais;Rio Grande do Norte;Estados;17944.001447/2012-91;Honra de Aval;28/07/2020;21/07/2020;Real;2.855.701,30;1.638.358,33;1.217.342,97;34.754,76;2.890.456,06;1.638.358,33;1.217.342,97;34.754,76;2.890.456,06;2020;Julho;
10/06/2020;Externa;Fonplata BR-13/2007;Fundo Financeiro para Desenvolvimento da Bacia do Prata;Organismos Multilaterais;Chapecó;Municípios;19406.000300/2007-39;Honra de Aval;09/08/2020;30/06/2020;Dólar;685.824,69;491.743,73;194.060,89;20,07;685.824,69;2.697.214,36;1.064.423,98;110,08;3.761.748,42;2020;Junho;
15/06/2020;Externa;BIRD8276-BR;Banco Mundial;Organismos Multilaterais;Rio Grande do Norte;Estados;17944.000214/2013-51;Honra de Aval;15/07/2020;29/06/2020;Dólar;8.622.472,92;5.095.178,84;3.525.516,39;1.777,69;8.622.472,92;27.648.369,31;19.108.298,83;9.635,08;46.766.303,22;2020;Junho;
22/06/2020;Interna;BB - 2012790;Banco do Brasil S/A;Bancos Federais;Minas Gerais;Estados;17944.001412/2012-51;Honra de Aval;06/07/2020;29/06/2020;Real;550.712.209,18;295.239.041,46;255.473.167,72;9.249.585,92;559.961.795,10;295.239.041,46;255.473.167,72;9.249.585,92;559.961.795,10;2020;Junho;
15/06/2020;Interna;BB - 2013836;Banco do Brasil S/A;Bancos Federais;Rio Grande do Norte;Estados;17944.001447/2012-91;Honra de Aval;29/06/2020;29/06/2020;Real;2.922.124,58;1.638.406,73;1.283.717,85;98.982,45;3.021.107,03;1.638.406,73;1.283.717,85;98.982,45;3.021.107,03;2020;Junho;
15/06/2020;Externa;BID2411/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000797/2010-78;Honra de Aval;15/07/2020;22/06/2020;Dólar;1.448.647,70;998.801,65;449.846,05;0,00;1.448.647,70;5.220.736,22;2.351.345,31;0,00;7.572.081,53;2020;Junho;
15/06/2020;Externa;BID2646/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001671/2011-00;Honra de Aval;15/07/2020;22/06/2020;Dólar;3.626.171,85;2.541.825,00;1.084.346,85;0,00;3.626.171,85;13.286.119,28;5.667.880,98;0,00;18.954.000,26;2020;Junho;
15/06/2020;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;29/06/2020;19/06/2020;Real;7.988.836,68;4.527.527,47;3.461.309,21;109.083,66;8.097.920,34;4.527.527,47;3.461.309,21;109.083,66;8.097.920,34;2020;Junho;
15/06/2020;Interna;BB - 2012735;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.000532/2012-31;Honra de Aval;29/06/2020;19/06/2020;Real;473.484.957,20;255.348.280,58;218.136.676,62;6.351.387,20;479.836.344,40;255.348.280,58;218.136.676,62;6.351.387,20;479.836.344,40;2020;Junho;
15/05/2020;Externa;BIRD4735-BR;Banco Mundial;Organismos Multilaterais;Maranhão;Estados;19407.000004/2004-85;Honra de Aval;15/06/2020;12/06/2020;Dólar;781.977,99;754.513,71;27.464,28;0,00;781.977,99;3.841.983,81;139.848,11;0,00;3.981.831,92;2020;Junho;
05/06/2020;Externa;CFA008002;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000234/2012-41;Honra de Aval;09/07/2020;12/06/2020;Dólar;9.774.340,61;7.515.490,73;2.258.849,88;8.927,77;9.783.268,38;38.198.878,80;11.502.063,59;45.460,20;49.746.402,59;2020;Junho;
03/06/2020;Externa;AFD CBR 1046;Agência Francesa de Desevolvimento;Agências Governamentais;Minas Gerais;Estados;17944.000480/2012-01;Honra de Aval;03/07/2020;12/06/2020;Euro;14.242.550,00;10.000.000,00;4.242.550,00;0,00;14.242.550,00;56.876.000,00;24.122.290,79;0,00;80.998.290,79;2020;Junho;
25/05/2020;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;09/06/2020;29/05/2020;Real;13.207.656,26;5.737.865,55;7.989.574,16;23.031,62;13.750.471,33;5.737.865,55;7.989.574,16;23.031,62;13.750.471,33;2020;Maio;
15/05/2020;Externa;BIRD8135-BR;Banco Mundial;Organismos Multilaterais;Pernambuco;Estados;17944.000379/2011-61;Honra de Aval;14/06/2020;28/05/2020;Dólar;2.145.036,04;1.379.192,05;765.843,99;0,00;2.145.036,04;7.366.033,35;4.089.606,91;0,00;11.455.640,26;2020;Maio;
15/05/2020;Externa;BIRD7488-BR;Banco Mundial;Organismos Multilaterais;Rio Grande do Norte;Estados;19407.000007/2006-81;Honra de Aval;14/06/2020;28/05/2020;Dólar;1.156.898,16;1.061.803,05;94.920,79;174,32;1.156.898,16;5.670.028,29;506.877,02;930,87;6.177.836,18;2020;Maio;
15/05/2020;Externa;BIRD8284-BR;Banco Mundial;Organismos Multilaterais;Pernambuco;Estados;17944.000235/2013-77;Honra de Aval;14/06/2020;28/05/2020;Dólar;17.821.815,00;11.000.000,00;6.821.815,00;0,00;17.821.815,00;58.428.740,03;36.249.415,31;0,00;94.678.155,34;2020;Maio;
19/05/2020;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;08/06/2020;28/05/2020;Real;2.671.837,35;1.428.111,58;1.247.678,64;7.917,50;2.683.707,72;1.428.111,58;1.247.678,64;7.917,50;2.683.707,72;2020;Maio;
19/05/2020;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;08/06/2020;28/05/2020;Real;989.380,23;546.943,67;443.900,30;2.931,82;993.775,79;546.943,67;443.900,30;2.931,82;993.775,79;2020;Maio;
15/05/2020;Externa;BIRD8567-BR;Banco Mundial;Organismos Multilaterais;Piauí;Estados;17944.000220/2015-71;Honra de Aval;14/06/2020;28/05/2020;Dólar;8.363.826,80;5.880.000,00;2.483.826,80;0,00;8.363.826,80;31.405.988,97;13.298.408,69;0,00;44.704.397,66;2020;Maio;
15/05/2020;Externa;BIRD8142-BR;Banco Mundial;Organismos Multilaterais;Pernambuco;Estados;17944.000148/2012-39;Honra de Aval;14/06/2020;28/05/2020;Dólar;15.805.800,00;10.000.000,00;5.805.800,00;0,00;15.805.800,00;53.187.408,70;31.018.035,59;0,00;84.205.444,29;2020;Maio;
15/05/2020;Externa;BIRD7489-BR;Banco Mundial;Organismos Multilaterais;Rio Grande do Norte;Estados;17944.000075/2007-18;Honra de Aval;14/06/2020;28/05/2020;Dólar;921.479,92;845.750,97;75.590,10;138,85;921.479,92;4.516.310,18;403.651,13;741,46;4.920.702,77;2020;Maio;
15/05/2020;Externa;BIRD4754-BR;Banco Mundial;Organismos Multilaterais;Pernambuco;Estados;19407.000057/2003-15;Honra de Aval;14/06/2020;28/05/2020;Dólar;1.377.995,50;1.314.906,64;63.088,86;0,00;1.377.995,50;7.021.601,46;336.894,51;0,00;7.358.495,97;2020;Maio;
15/05/2020;Externa;BIRD7778-BR;Banco Mundial;Organismos Multilaterais;Pernambuco;Estados;17944.001348/2009-11;Honra de Aval;14/06/2020;28/05/2020;Dólar;6.125.623,47;4.066.171,37;2.059.452,10;0,00;6.125.623,47;21.742.536,01;11.007.771,47;0,00;32.750.307,48;2020;Maio;
15/05/2020;Externa;BIRD7955-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000493/2010-19;Honra de Aval;14/06/2020;27/05/2020;Dólar;471.547,85;375.228,93;95.967,25;351,67;471.547,85;1.998.094,05;511.025,61;1.872,64;2.510.992,30;2020;Maio;
22/05/2020;Externa;CFA007996;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000493/2012-72;Honra de Aval;24/06/2020;27/05/2020;Dólar;6.026.658,62;4.641.000,00;1.385.658,62;3.392,65;6.030.051,27;24.713.325,00;7.378.632,15;18.065,86;32.110.023,01;2020;Maio;
15/05/2020;Externa;BIRD8011-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000131/2011-09;Honra de Aval;14/06/2020;27/05/2020;Dólar;15.389.758,12;9.894.000,00;5.485.715,71;10.042,41;15.389.758,12;52.830.068,47;29.267.987,55;53.556,17;82.151.612,19;2020;Maio;
15/05/2020;Externa;BIRD8117-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001680/2011-92;Honra de Aval;14/06/2020;27/05/2020;Dólar;13.831.870,47;8.741.583,72;5.081.545,70;8.741,05;13.831.870,47;46.599.886,94;27.059.230,85;46.546,09;73.705.663,88;2020;Maio;
15/05/2020;Externa;BIRD8327-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000158/2013-55;Honra de Aval;14/06/2020;27/05/2020;Dólar;291.605,91;196.636,82;94.777,15;191,94;291.605,91;1.047.091,07;504.688,32;1.022,08;1.552.801,47;2020;Maio;
15/05/2020;Externa;BID2147/OC-BR;BID;Organismos Multilaterais;Pernambuco;Estados;17944.000390/2008-26;Honra de Aval;14/06/2020;26/05/2020;Dólar;302.578,68;210.739,80;91.838,88;0,00;302.578,68;1.131.883,47;493.266,62;0,00;1.625.150,09;2020;Maio;
15/05/2020;Externa;BID4554/OC-BR;BID;Organismos Multilaterais;Pernambuco;Estados;17944.103347/2018-93;Honra de Aval;14/06/2020;26/05/2020;Dólar;134.122,64;0,00;134.122,64;0,00;134.122,64;0,00;720.372,70;0,00;720.372,70;2020;Maio;
15/05/2020;Externa;BID2200/OC-BR;BID;Organismos Multilaterais;Minas Gerais;Estados;19405.000002/2006-78;Honra de Aval;14/06/2020;26/05/2020;Dólar;305.870,93;217.391,30;88.479,63;0,00;305.870,93;1.167.608,67;475.224,09;0,00;1.642.832,76;2020;Maio;
14/05/2020;Externa;BID2281/OC-BR;BID;Organismos Multilaterais;Minas Gerais;Estados;17944.000924/2009-03;Honra de Aval;13/06/2020;26/05/2020;Dólar;1.691.728,26;1.190.476,19;501.252,07;0,00;1.691.728,26;6.394.047,62;2.692.224,87;0,00;9.086.272,49;2020;Maio;
15/05/2020;Externa;BID2901/OC-BR;BID;Organismos Multilaterais;Pernambuco;Estados;17944.001318/2012-01;Honra de Aval;14/06/2020;26/05/2020;Dólar;6.107.329,75;4.049.895,42;2.057.434,33;0,00;6.107.329,75;21.759.938,41;11.048.529,69;0,00;32.808.468,10;2020;Maio;
14/05/2020;Externa;BID1709/OC-BR;BID;Organismos Multilaterais;Minas Gerais;Estados;19405.000034/2005-92;Honra de Aval;13/06/2020;26/05/2020;Dólar;1.548.249,94;1.191.766,48;356.483,46;0,00;1.548.249,94;6.400.977,76;1.914.672,66;0,00;8.315.650,42;2020;Maio;
15/05/2020;Externa;BID2117/OC-BR;BID;Organismos Multilaterais;Minas Gerais;Estados;19405.000037/2006-15;Honra de Aval;14/06/2020;26/05/2020;Dólar;378.188,28;300.595,35;77.592,93;0,00;378.188,28;1.614.497,62;416.751,63;0,00;2.031.249,25;2020;Maio;
15/05/2020;Interna;BNDES - 2010558;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;São Paulo;Estados;17944.000750/2010-12;Honra de Aval;02/06/2020;25/05/2020;Real;275.312,07;0,00;275.312,07;17.697,40;293.009,47;0,00;275.312,07;17.697,40;293.009,47;2020;Maio;
15/05/2020;Interna;BNDES - 2013874;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Mato Grosso do Sul;Estados;17944.000057/2013-84;Honra de Aval;01/06/2020;22/05/2020;Real;9.909.910,36;8.133.554,98;1.776.355,38;525.225,13;10.435.135,49;8.133.554,98;1.776.355,38;525.225,13;10.435.135,49;2020;Maio;
15/05/2020;Interna;CAIXA - 20120856;Caixa Econômica Federal;Bancos Federais;Amapá;Estados;17944.001452/2012-01;Honra de Aval;10/06/2020;22/05/2020;Real;7.951.046,25;4.367.478,08;3.981.120,48;15.097,04;8.363.695,60;4.367.478,08;3.981.120,48;15.097,04;8.363.695,60;2020;Maio;
08/05/2020;Interna;CAIXA - 20180001;Caixa Econômica Federal;Bancos Federais;Piauí;Estados;17944.000005/2017-31;Honra de Aval;10/06/2020;22/05/2020;Real;3.772.649,75;2.916.666,66;969.162,58;22.516,22;3.908.345,46;2.916.666,66;969.162,58;22.516,22;3.908.345,46;2020;Maio;
15/05/2020;Interna;BNDES - 2012861;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Mato Grosso do Sul;Estados;17944.001344/2012-21;Honra de Aval;01/06/2020;22/05/2020;Real;4.432.302,62;0,00;4.432.302,62;234.772,79;4.667.075,41;0,00;4.432.302,62;234.772,79;4.667.075,41;2020;Maio;
12/05/2020;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;08/06/2020;22/05/2020;Real;2.239.453,90;771.770,52;1.471.364,67;7.374,70;2.250.509,89;771.770,52;1.471.364,67;7.374,70;2.250.509,89;2020;Maio;
12/04/2020;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;08/06/2020;22/05/2020;Real;2.241.181,75;767.930,87;1.475.829,77;5.163,73;2.248.924,37;767.930,87;1.475.829,77;5.163,73;2.248.924,37;2020;Maio;
15/05/2020;Externa;BID2762/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000240/2012-07;Honra de Aval;14/06/2020;19/05/2020;Dólar;684.553,99;459.786,04;224.767,95;0,00;684.553,99;2.617.332,03;1.279.491,56;0,00;3.896.823,59;2020;Maio;
15/05/2020;Interna;CAIXA - 20160011;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.000541/2016-56;Honra de Aval;08/06/2020;19/05/2020;Real;26.788.039,38;16.200.558,74;11.123.241,43;46.450,46;27.370.250,63;16.200.558,74;11.123.241,43;46.450,46;27.370.250,63;2020;Maio;
15/05/2020;Interna;BNDES - 2013858;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Amapá;Estados;17944.001498/2012-12;Honra de Aval;01/06/2020;19/05/2020;Real;5.413.056,47;3.068.201,72;2.344.854,75;117.181,12;5.530.237,59;3.068.201,72;2.344.854,75;117.181,12;5.530.237,59;2020;Maio;
15/05/2020;Interna;BNDES - 2013822;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Goiás;Estados;17944.001458/2012-71;Honra de Aval;28/05/2020;19/05/2020;Real;2.198.374,59;1.253.030,64;945.343,95;47.590,12;2.245.964,71;1.253.030,64;945.343,95;47.590,12;2.245.964,71;2020;Maio;
15/05/2020;Interna;BNDES - 2012756;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Goiás;Estados;17944.001105/2012-71;Honra de Aval;05/06/2020;19/05/2020;Real;14.951.826,98;8.255.259,52;6.696.567,46;323.166,79;15.274.993,77;8.255.259,52;6.696.567,46;323.166,79;15.274.993,77;2020;Maio;
