Relatório de Honras e Atrasos
Data de Emissão: 30/04/2020 11:35
Tipo de Dívida: Interna - Externa
Selecionar mutuário(s) por: Não Informado
Credor(es): Não Informado
Selecionar operação de crédito por: Não Informado
Status Atraso: Honra de Aval
Data Regularização Inicial: 01/01/2016
Data Regularização Final: 30/04/2020

Data de Vencimento;Tipo de Dívida;Nome do Contrato;Credor;Classificação do Credor;Mutuário;Tipo de Mutuário;Processo PGFN;Status;Data Limite da União;Data Regularização do Atraso;Moeda de Origem;Total no Vencimento (Moeda de Origem);Honra - Principal (Moeda de Origem);Honra - Juros/Encargos (Moeda de Origem);Honra - Mora (Moeda de Origem);Honra - Total (Moeda de Origem);Honra - Principal (R$);Honra Juros/Encargos (R$);Honra - Mora (R$);Honra - Total (R$);Ano Regularização;Mês Regularização;
15/04/2020;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;11/05/2020;17/04/2020;Real;2.945.333,73;1.693.715,52;1.251.964,97;32.106,29;2.977.786,78;1.693.715,52;1.251.964,97;32.106,29;2.977.786,78;2020;Abril;
15/04/2020;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;28/04/2020;17/04/2020;Real;23.572.259,83;9.906.539,89;13.665.719,94;490.867,17;24.063.127,00;9.906.539,89;13.665.719,94;490.867,17;24.063.127,00;2020;Abril;
15/04/2020;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;28/04/2020;17/04/2020;Real;4.128.937,60;2.886.385,07;1.242.552,53;86.167,90;4.215.105,50;2.886.385,07;1.242.552,53;86.167,90;4.215.105,50;2020;Abril;
03/04/2020;Interna;CAIXA - 2018042;Caixa Econômica Federal;Bancos Federais;Pernambuco;Estados;17944.100477/2017-93;Honra de Aval;07/05/2020;16/04/2020;Real;2.130.635,19;1.553.824,07;640.730,18;12.807,24;2.207.361,49;1.553.824,07;640.730,18;12.807,24;2.207.361,49;2020;Abril;
08/04/2020;Interna;CAIXA - 20180001;Caixa Econômica Federal;Bancos Federais;Piauí;Estados;17944.000005/2017-31;Honra de Aval;08/05/2020;16/04/2020;Real;3.978.690,02;2.916.666,66;1.181.384,98;14.850,42;4.112.902,06;2.916.666,66;1.181.384,98;14.850,42;4.112.902,06;2020;Abril;
25/03/2020;Interna;BNB-15042004/RN;Banco do Nordeste;Bancos Federais;Rio Grande do Norte;Estados;19407.000055/2003-26;Honra de Aval;13/04/2020;03/04/2020;Real;4.151.621,72;2.993.535,28;1.158.086,44;27.714,98;4.179.336,70;2.993.535,28;1.158.086,44;27.714,98;4.179.336,70;2020;Abril;
25/03/2020;Interna;BNB-26052006/MG;Banco do Nordeste;Bancos Federais;Minas Gerais;Estados;19405.000001/2005-42;Honra de Aval;13/04/2020;02/04/2020;Real;5.308.651,00;3.846.359,18;1.494.617,64;23.912,28;5.364.889,10;3.846.359,18;1.494.617,64;23.912,28;5.364.889,10;2020;Abril;
15/03/2020;Externa;BIRD7871-BR;Banco Mundial;Organismos Multilaterais;Minas Gerais;Estados;17944.001479/2009-91;Honra de Aval;14/04/2020;27/03/2020;Dólar;15.929.817,88;9.788.681,25;6.128.492,92;12.643,71;15.929.817,88;49.861.411,19;31.251.509,90;64.470,28;81.177.391,37;2020;Março;
25/03/2020;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;07/04/2020;27/03/2020;Real;13.262.808,14;5.698.964,44;7.563.843,70;279.819,40;13.542.627,54;5.698.964,44;7.563.843,70;279.819,40;13.542.627,54;2020;Março;
16/03/2020;Interna;BNDES - 2013840;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio Grande do Norte;Estados;17944.000026/2013-23;Honra de Aval;06/04/2020;27/03/2020;Real;2.087.124,24;1.206.156,89;880.967,35;198.052,62;2.285.176,86;1.206.156,89;880.967,35;198.052,62;2.285.176,86;2020;Março;
19/03/2020;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;06/04/2020;24/03/2020;Real;990.996,72;545.327,18;445.669,54;2.444,92;993.441,64;545.327,18;445.669,54;2.444,92;993.441,64;2020;Março;
19/03/2020;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;06/04/2020;24/03/2020;Real;2.673.856,90;1.418.013,87;1.255.843,03;6.596,73;2.680.453,63;1.418.013,87;1.255.843,03;6.596,73;2.680.453,63;2020;Março;
16/03/2020;Interna;CAIXA - 20110709;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.002004/2011-36;Honra de Aval;07/04/2020;19/03/2020;Real;26.299.408,05;14.918.848,18;11.380.559,87;809.975,74;27.109.383,79;14.918.848,18;11.380.559,87;809.975,74;27.109.383,79;2020;Março;
16/03/2020;Interna;CAIXA - 20130915;Caixa Econômica Federal;Bancos Federais;Rio Grande do Norte;Estados;17944.000439/2013-16;Honra de Aval;30/03/2020;19/03/2020;Real;6.282.232,43;6.116.624,82;165.607,61;194.182,75;6.476.415,18;6.116.624,82;165.607,61;194.182,75;6.476.415,18;2020;Março;
16/03/2020;Interna;CAIXA - 20120856;Caixa Econômica Federal;Bancos Federais;Amapá;Estados;17944.001452/2012-01;Honra de Aval;07/04/2020;19/03/2020;Real;7.835.508,99;4.367.478,08;3.468.030,91;241.319,97;8.076.828,96;4.367.478,08;3.468.030,91;241.319,97;8.076.828,96;2020;Março;
16/03/2020;Interna;CAIXA - 20160011;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.000541/2016-56;Honra de Aval;07/04/2020;19/03/2020;Real;26.788.039,37;16.018.501,35;10.769.538,02;1.118.882,85;27.906.922,22;16.018.501,35;10.769.538,02;1.118.882,85;27.906.922,22;2020;Março;
16/03/2020;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;30/03/2020;19/03/2020;Real;6.647.024,33;6.566.570,70;34.119,90;203.856,27;6.804.546,87;6.566.570,70;34.119,90;203.856,27;6.804.546,87;2020;Março;
16/03/2020;Interna;CAIXA - 20130912;Caixa Econômica Federal;Bancos Federais;Rio Grande do Norte;Estados;17944.001160/2012-61;Honra de Aval;30/03/2020;19/03/2020;Real;1.415.147,72;1.399.985,88;15.161,84;43.741,97;1.458.889,69;1.399.985,88;15.161,84;43.741,97;1.458.889,69;2020;Março;
16/03/2020;Interna;CAIXA - 20120818;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.001445/2012-00;Honra de Aval;30/03/2020;19/03/2020;Real;3.039.469,04;1.766.077,62;1.273.391,42;93.688,60;3.133.157,64;1.766.077,62;1.273.391,42;93.688,60;3.133.157,64;2020;Março;
13/03/2020;Externa;CFA007948;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000237/2012-85;Honra de Aval;15/04/2020;18/03/2020;Dólar;5.508.696,07;4.620.390,35;888.305,72;3.460,67;5.512.156,74;23.804.251,08;4.576.551,07;17.829,37;28.398.631,52;2020;Março;
13/03/2020;Externa;CFA007949;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000233/2012-05;Honra de Aval;15/04/2020;18/03/2020;Dólar;11.228.304,47;8.560.403,24;2.667.901,23;6.483,08;11.234.787,55;44.116.757,90;13.746.466,73;33.400,83;57.896.625,46;2020;Março;
16/03/2020;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;30/03/2020;18/03/2020;Real;7.792.184,35;4.527.496,89;3.264.687,46;52.324,08;7.844.508,43;4.527.496,89;3.264.687,46;52.324,08;7.844.508,43;2020;Março;
16/03/2020;Interna;BNDES - 2013858;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Amapá;Estados;17944.001498/2012-12;Honra de Aval;30/03/2020;18/03/2020;Real;5.337.922,35;3.068.201,72;2.269.720,63;111.201,91;5.449.124,26;3.068.201,72;2.269.720,63;111.201,91;5.449.124,26;2020;Março;
16/03/2020;Interna;BNDES - 2013822;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Goiás;Estados;17944.001458/2012-71;Honra de Aval;30/03/2020;18/03/2020;Real;2.168.234,20;1.253.030,64;915.203,56;45.169,59;2.213.403,79;1.253.030,64;915.203,56;45.169,59;2.213.403,79;2020;Março;
16/03/2020;Interna;BNDES - 2012756;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Goiás;Estados;17944.001105/2012-71;Honra de Aval;07/04/2020;18/03/2020;Real;14.736.760,96;8.255.259,52;6.481.501,44;306.752,07;15.043.513,03;8.255.259,52;6.481.501,44;306.752,07;15.043.513,03;2020;Março;
16/03/2020;Interna;BNDES - 2012792;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Minas Gerais;Estados;17944.001163/2012-02;Honra de Aval;30/03/2020;18/03/2020;Real;3.656.690,35;3.154.527,44;502.162,91;76.177,76;3.732.868,11;3.154.527,44;502.162,91;76.177,76;3.732.868,11;2020;Março;
16/03/2020;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;16/04/2020;18/03/2020;Real;21.310.922,38;11.144.602,84;10.167.934,62;442.549,20;21.755.086,66;11.144.602,84;10.167.934,62;442.549,20;21.755.086,66;2020;Março;
16/03/2020;Interna;BNDES - 2013854;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Amapá;Estados;17944.000002/2013-74;Honra de Aval;30/03/2020;18/03/2020;Real;2.272.450,97;1.306.189,47;966.261,50;47.340,68;2.319.791,65;1.306.189,47;966.261,50;47.340,68;2.319.791,65;2020;Março;
16/03/2020;Interna;BB - 2013836;Banco do Brasil S/A;Bancos Federais;Rio Grande do Norte;Estados;17944.001447/2012-91;Honra de Aval;30/03/2020;18/03/2020;Real;2.835.200,96;1.638.436,47;1.196.764,49;18.424,54;2.853.625,50;1.638.436,47;1.196.764,49;18.424,54;2.853.625,50;2020;Março;
16/03/2020;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;07/04/2020;18/03/2020;Real;2.853.841,44;1.690.781,36;1.163.441,37;31.123,04;2.885.345,77;1.690.781,36;1.163.441,37;31.123,04;2.885.345,77;2020;Março;
16/03/2020;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;30/03/2020;18/03/2020;Real;22.847.235,01;9.906.539,89;12.940.695,12;475.963,50;23.323.198,51;9.906.539,89;12.940.695,12;475.963,50;23.323.198,51;2020;Março;
16/03/2020;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;30/03/2020;18/03/2020;Real;4.072.637,38;2.886.385,07;1.186.252,31;85.027,57;4.157.664,95;2.886.385,07;1.186.252,31;85.027,57;4.157.664,95;2020;Março;
26/02/2020;Externa;BID2232/OC-BR;BID;Organismos Multilaterais;Minas Gerais;Estados;17944.000576/2009-66;Honra de Aval;27/03/2020;09/03/2020;Dólar;1.687.226,72;1.290.322,58;396.904,14;0,00;1.687.226,72;6.125.806,45;1.884.302,40;0,00;8.010.108,85;2020;Março;
15/02/2020;Externa;BID2306/OC-BR;BID;Organismos Multilaterais;Minas Gerais;Estados;17944.001368/2009-84;Honra de Aval;16/03/2020;02/03/2020;Dólar;3.764.089,98;2.455.494,75;1.308.595,23;0,00;3.764.089,98;11.021.755,22;5.865.778,12;0,00;16.887.533,34;2020;Março;
25/02/2020;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;10/03/2020;28/02/2020;Real;13.224.912,56;5.651.597,11;7.573.315,45;418.661,45;13.643.574,01;5.651.597,11;7.573.315,45;418.661,45;13.643.574,01;2020;Fevereiro;
15/02/2020;Externa;BIRD8191-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000492/2012-28;Honra de Aval;16/03/2020;27/02/2020;Dólar;7.006.560,00;3.000.000,00;4.003.840,00;2.720,00;7.006.560,00;13.440.000,00;17.935.199,36;12.182,88;31.387.382,24;2020;Fevereiro;
15/02/2020;Externa;BIRD8200-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000508/2012-01;Honra de Aval;16/03/2020;27/02/2020;Dólar;1.190.667,57;506.782,19;683.425,90;459,48;1.190.667,57;2.267.850,30;3.058.330,90;2.056,17;5.328.237,37;2020;Fevereiro;
15/02/2020;Externa;BIRD8307-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001228/2013-92;Honra de Aval;16/03/2020;27/02/2020;Dólar;6.951.111,10;0,00;6.951.111,10;0,00;6.951.111,10;0,00;31.130.068,95;0,00;31.130.068,95;2020;Fevereiro;
15/02/2020;Externa;BIRD7377-BR;Banco Mundial;Organismos Multilaterais;Minas Gerais;Estados;19405.000048/2005-14;Honra de Aval;16/03/2020;27/02/2020;Dólar;6.698.087,22;6.069.000,00;624.474,78;4.612,44;6.698.087,22;27.161.901,98;2.794.524,64;20.640,67;29.977.067,29;2020;Fevereiro;
19/02/2020;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;03/03/2020;21/02/2020;Real;991.798,98;544.524,99;447.273,99;978,43;992.777,41;544.524,99;447.273,99;978,43;992.777,41;2020;Fevereiro;
19/02/2020;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;03/03/2020;21/02/2020;Real;2.674.859,11;1.413.002,62;1.261.856,49;2.638,82;2.677.497,93;1.413.002,62;1.261.856,49;2.638,82;2.677.497,93;2020;Fevereiro;
17/02/2020;Interna;CAIXA - 20110709;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.002004/2011-36;Honra de Aval;13/03/2020;20/02/2020;Real;28.416.228,50;14.918.848,18;13.497.380,32;291.576,46;28.707.804,96;14.918.848,18;13.497.380,32;291.576,46;28.707.804,96;2020;Fevereiro;
17/02/2020;Interna;CAIXA - 20120856;Caixa Econômica Federal;Bancos Federais;Amapá;Estados;17944.001452/2012-01;Honra de Aval;13/03/2020;20/02/2020;Real;8.479.633,40;4.367.478,09;4.112.155,31;261.157,88;8.740.791,28;4.367.478,09;4.112.155,31;261.157,88;8.740.791,28;2020;Fevereiro;
17/02/2020;Interna;CAIXA - 20160011;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.000541/2016-56;Honra de Aval;13/03/2020;20/02/2020;Real;26.788.039,38;15.928.241,32;10.859.798,06;570.598,64;27.358.638,02;15.928.241,32;10.859.798,06;570.598,64;27.358.638,02;2020;Fevereiro;
17/02/2020;Interna;CAIXA - 20120818;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.001445/2012-00;Honra de Aval;02/03/2020;20/02/2020;Real;3.277.407,39;1.766.077,63;1.511.329,76;33.656,80;3.311.064,19;1.766.077,63;1.511.329,76;33.656,80;3.311.064,19;2020;Fevereiro;
17/02/2020;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;02/03/2020;19/02/2020;Real;8.401.815,19;4.527.546,29;3.874.268,90;68.075,93;8.469.891,12;4.527.546,29;3.874.268,90;68.075,93;8.469.891,12;2020;Fevereiro;
17/02/2020;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;02/03/2020;19/02/2020;Real;6.647.024,33;6.566.570,71;80.453,62;136.820,12;6.783.844,45;6.566.570,71;80.453,62;136.820,12;6.783.844,45;2020;Fevereiro;
17/02/2020;Interna;BNDES - 2013858;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Amapá;Estados;17944.001498/2012-12;Honra de Aval;02/03/2020;19/02/2020;Real;5.761.588,85;3.068.201,72;2.693.387,13;120.027,92;5.881.616,77;3.068.201,72;2.693.387,13;120.027,92;5.881.616,77;2020;Fevereiro;
17/02/2020;Interna;BNDES - 2013822;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Goiás;Estados;17944.001458/2012-71;Honra de Aval;02/03/2020;19/02/2020;Real;2.339.153,84;1.253.030,64;1.086.123,20;48.730,27;2.387.884,11;1.253.030,64;1.086.123,20;48.730,27;2.387.884,11;2020;Fevereiro;
17/02/2020;Interna;BNDES - 2012756;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Goiás;Estados;17944.001105/2012-71;Honra de Aval;11/03/2020;19/02/2020;Real;15.941.071,24;8.255.259,52;7.685.811,72;331.820,31;16.272.891,55;8.255.259,52;7.685.811,72;331.820,31;16.272.891,55;2020;Fevereiro;
17/02/2020;Interna;BNDES - 2012792;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Minas Gerais;Estados;17944.001163/2012-02;Honra de Aval;02/03/2020;19/02/2020;Real;3.764.092,55;3.154.527,44;609.565,11;78.415,21;3.842.507,76;3.154.527,44;609.565,11;78.415,21;3.842.507,76;2020;Fevereiro;
17/02/2020;Interna;BNDES - 2012788;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Minas Gerais;Estados;17944.001346/2012-10;Honra de Aval;12/03/2020;19/02/2020;Real;17.693.840,69;0,00;17.693.840,69;368.605,76;18.062.446,45;0,00;17.693.840,69;368.605,76;18.062.446,45;2020;Fevereiro;
17/02/2020;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;19/03/2020;19/02/2020;Real;22.176.230,79;11.132.707,72;12.117.843,04;482.853,79;23.733.404,55;11.132.707,72;12.117.843,04;482.853,79;23.733.404,55;2020;Fevereiro;
17/02/2020;Interna;BNDES - 2013854;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Amapá;Estados;17944.000002/2013-74;Honra de Aval;02/03/2020;19/02/2020;Real;2.452.813,53;1.306.189,47;1.146.624,06;51.098,07;2.503.911,60;1.306.189,47;1.146.624,06;51.098,07;2.503.911,60;2020;Fevereiro;
17/02/2020;Interna;BNDES - 2010554;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Minas Gerais;Estados;17944.000477/2010-18;Honra de Aval;02/03/2020;19/02/2020;Real;1.330.627,20;0,00;1.330.627,20;27.720,20;1.358.347,40;0,00;1.330.627,20;27.720,20;1.358.347,40;2020;Fevereiro;
17/02/2020;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;12/03/2020;19/02/2020;Real;3.084.553,25;1.687.973,19;1.396.979,62;33.648,71;3.118.601,52;1.687.973,19;1.396.979,62;33.648,71;3.118.601,52;2020;Fevereiro;
17/02/2020;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;02/03/2020;19/02/2020;Real;23.722.285,93;9.906.539,89;15.313.670,37;525.398,35;25.745.608,61;9.906.539,89;15.313.670,37;525.398,35;25.745.608,61;2020;Fevereiro;
17/02/2020;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;02/03/2020;19/02/2020;Real;4.302.933,79;2.886.385,07;1.416.548,72;89.835,65;4.392.769,44;2.886.385,07;1.416.548,72;89.835,65;4.392.769,44;2020;Fevereiro;
18/02/2020;Externa;CreditSuisse-MG/2012;Banco Suiço de Investimento - Credit Suisse;Credores Privados;Minas Gerais;Estados;17944.000458/2012-53;Honra de Aval;19/03/2020;18/02/2020;Dólar;157.816.740,50;127.000.000,00;30.816.740,50;0,00;157.816.740,50;552.145.500,00;134.231.721,62;0,00;686.377.221,62;2020;Fevereiro;
10/02/2020;Interna;BB - 2013889;Banco do Brasil S/A;Bancos Federais;Goiás;Estados;17944.000453/2013-10;Honra de Aval;26/02/2020;12/02/2020;Real;168.651.239,55;83.389.454,41;85.261.785,14;1.329.200,65;169.980.440,20;83.389.454,41;85.261.785,14;1.329.200,65;169.980.440,20;2020;Fevereiro;
28/01/2020;Externa;BID1037/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;00109.510006/5497-35;Honra de Aval;27/02/2020;30/01/2020;Dólar;5.586.035,27;4.551.710,98;1.034.324,29;0,00;5.586.035,27;19.395.547,33;4.411.393,10;0,00;23.806.940,43;2020;Janeiro;
25/01/2020;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;10/02/2020;29/01/2020;Real;13.237.015,37;5.625.827,14;7.611.188,23;440.366,30;13.677.381,67;5.625.827,14;7.611.188,23;440.366,30;13.677.381,67;2020;Janeiro;
24/01/2020;Interna;BB - 2013898;Banco do Brasil S/A;Bancos Federais;Minas Gerais;Estados;17944.000208/2013-02;Honra de Aval;10/02/2020;28/01/2020;Real;142.322.108,42;71.333.345,14;70.988.763,28;927.474,48;143.249.582,90;71.333.345,14;70.988.763,28;927.474,48;143.249.582,90;2020;Janeiro;
19/01/2020;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;03/02/2020;22/01/2020;Real;992.597,19;543.726,75;448.870,44;1.468,98;994.066,17;543.726,75;448.870,44;1.468,98;994.066,17;2020;Janeiro;
19/01/2020;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;03/02/2020;22/01/2020;Real;2.675.856,39;1.408.016,36;1.267.840,03;3.960,13;2.679.816,52;1.408.016,36;1.267.840,03;3.960,13;2.679.816,52;2020;Janeiro;
15/01/2020;Interna;BNDES - 2012756;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Goiás;Estados;17944.001105/2012-71;Honra de Aval;07/02/2020;21/01/2020;Real;15.576.170,71;8.255.259,52;7.320.911,19;661.897,95;16.238.068,66;8.255.259,52;7.320.911,19;661.897,95;16.238.068,66;2020;Janeiro;
15/01/2020;Interna;BNDES - 2013822;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Goiás;Estados;17944.001458/2012-71;Honra de Aval;29/01/2020;21/01/2020;Real;2.256.226,66;1.253.030,64;1.033.196,02;97.270,41;2.383.497,07;1.253.030,64;1.033.196,02;97.270,41;2.383.497,07;2020;Janeiro;
15/01/2020;Interna;CAIXA - 20110709;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.002004/2011-36;Honra de Aval;07/02/2020;20/01/2020;Real;27.777.510,84;14.918.848,18;12.858.662,66;870.281,09;28.647.791,93;14.918.848,18;12.858.662,66;870.281,09;28.647.791,93;2020;Janeiro;
15/01/2020;Interna;CAIXA - 20120856;Caixa Econômica Federal;Bancos Federais;Amapá;Estados;17944.001452/2012-01;Honra de Aval;07/02/2020;20/01/2020;Real;8.284.154,06;4.367.478,08;3.916.675,98;259.546,05;8.543.700,11;4.367.478,08;3.916.675,98;259.546,05;8.543.700,11;2020;Janeiro;
15/01/2020;Interna;CAIXA - 20160011;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.000541/2016-56;Honra de Aval;07/02/2020;20/01/2020;Real;26.788.039,37;15.838.489,87;10.949.549,50;862.273,51;27.650.312,88;15.838.489,87;10.949.549,50;862.273,51;27.650.312,88;2020;Janeiro;
15/01/2020;Interna;CAIXA - 20120818;Caixa Econômica Federal;Bancos Federais;Goiás;Estados;17944.001445/2012-00;Honra de Aval;29/01/2020;20/01/2020;Real;3.203.877,14;1.766.077,62;1.437.799,52;100.516,30;3.304.393,44;1.766.077,62;1.437.799,52;100.516,30;3.304.393,44;2020;Janeiro;
15/01/2020;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;28/01/2020;17/01/2020;Real;8.213.779,82;4.527.582,22;3.686.197,60;53.526,97;8.267.306,79;4.527.582,22;3.686.197,60;53.526,97;8.267.306,79;2020;Janeiro;
15/01/2020;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;28/01/2020;17/01/2020;Real;6.680.202,83;6.566.570,70;113.632,13;137.503,08;6.817.705,91;6.566.570,70;113.632,13;137.503,08;6.817.705,91;2020;Janeiro;
15/01/2020;Interna;BNDES - 2013858;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Amapá;Estados;17944.001498/2012-12;Honra de Aval;28/01/2020;17/01/2020;Real;5.630.135,13;3.068.201,72;2.561.933,42;117.289,41;5.747.424,55;3.068.201,72;2.561.933,42;117.289,41;5.747.424,55;2020;Janeiro;
15/01/2020;Interna;BNDES - 2012792;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Minas Gerais;Estados;17944.001163/2012-02;Honra de Aval;28/01/2020;17/01/2020;Real;3.747.180,81;3.154.527,44;592.653,37;78.062,89;3.825.243,70;3.154.527,44;592.653,37;78.062,89;3.825.243,70;2020;Janeiro;
15/01/2020;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;17/02/2020;17/01/2020;Real;22.521.552,34;11.118.570,02;11.405.585,05;719.362,50;23.243.517,57;11.118.570,02;11.405.585,05;719.362,50;23.243.517,57;2020;Janeiro;
15/01/2020;Interna;BNDES - 2013854;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Amapá;Estados;17944.000002/2013-74;Honra de Aval;28/01/2020;17/01/2020;Real;2.396.851,28;1.306.189,47;1.090.661,81;49.932,24;2.446.783,52;1.306.189,47;1.090.661,81;49.932,24;2.446.783,52;2020;Janeiro;
15/01/2020;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;06/02/2020;17/01/2020;Real;2.987.804,81;1.684.545,22;1.303.874,04;66.510,17;3.054.929,43;1.684.545,22;1.303.874,04;66.510,17;3.054.929,43;2020;Janeiro;
15/01/2020;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;28/01/2020;17/01/2020;Real;24.436.511,65;9.907.523,38;14.528.988,27;784.448,34;25.220.959,99;9.907.523,38;14.528.988,27;784.448,34;25.220.959,99;2020;Janeiro;
15/01/2020;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;28/01/2020;17/01/2020;Real;4.237.283,27;2.886.993,21;1.350.290,06;136.508,02;4.373.791,29;2.886.993,21;1.350.290,06;136.508,02;4.373.791,29;2020;Janeiro;
