"","data","tipo_divida","Credor","tipo_credor","mutuario","tipo_mutuario","Status","valor","mes","ano","mes_ano","mutuario_cat","estados","credor_cat","qde_credor","data_mes","pos"
"840",2020-01-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",238349707,"01",2020,"202001","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-01-01,14
"841",2020-01-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2864779193,"01",2020,"202001","Demais entes","Goiás","Caixa Econômica Federal",377,2020-01-01,15
"842",2020-01-15,"Interna","Caixa Econômica Federal","Bancos Federais","Amapá","Estados","Honra de Aval",854370011,"01",2020,"202001","Demais entes","Amapá","Caixa Econômica Federal",377,2020-01-01,16
"843",2020-01-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2765031288,"01",2020,"202001","Demais entes","Goiás","Caixa Econômica Federal",377,2020-01-01,17
"844",2020-01-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",330439344,"01",2020,"202001","Demais entes","Goiás","Caixa Econômica Federal",377,2020-01-01,18
"845",2020-01-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",574742455,"01",2020,"202001","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-01-01,19
"846",2020-01-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",244678352,"01",2020,"202001","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-01-01,20
"847",2020-02-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1364357401,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-02-01,1
"848",2020-02-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",3138738224,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2020-02-01,2
"849",2020-02-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",532823737,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2020-02-01,3
"850",2020-02-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",3113006895,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2020-02-01,4
"851",2020-02-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",99277741,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-02-01,5
"852",2020-02-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",267749793,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-02-01,6
"853",2020-02-17,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",846989112,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2020-02-01,7
"854",2020-02-17,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",678384445,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-02-01,8
"855",2020-02-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2373340455,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-02-01,9
"856",2020-02-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",311860152,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-02-01,10
"857",2020-02-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2574560861,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-02-01,11
"858",2020-02-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",439276944,"02",2020,"202002","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-02-01,12
"859",2020-02-26,"Externa","BID","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",801010885,"02",2020,"202002","Minas Gerais","Minas Gerais","Demais credores",99,2020-02-01,13
"860",2020-02-15,"Externa","BID","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",1688753334,"02",2020,"202002","Minas Gerais","Minas Gerais","Demais credores",99,2020-02-01,14
"861",2020-02-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",2997706729,"02",2020,"202002","Minas Gerais","Minas Gerais","Banco Mundial",143,2020-02-01,15
"862",2020-02-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",384250776,"02",2020,"202002","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-02-01,16
"863",2020-02-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",1806244645,"02",2020,"202002","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-02-01,17
"864",2020-02-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",13583474,"02",2020,"202002","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-02-01,18
"865",2020-02-18,"Externa","Credit Suisse","Credores Privados","Minas Gerais","Estados","Honra de Aval",68637722162,"02",2020,"202002","Minas Gerais","Minas Gerais","Credit Suisse",14,2020-02-01,19
"866",2020-02-17,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2870780496,"02",2020,"202002","Demais entes","Goiás","Caixa Econômica Federal",377,2020-02-01,20
"867",2020-02-17,"Interna","Caixa Econômica Federal","Bancos Federais","Amapá","Estados","Honra de Aval",874079128,"02",2020,"202002","Demais entes","Amapá","Caixa Econômica Federal",377,2020-02-01,21
"868",2020-02-17,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2735863802,"02",2020,"202002","Demais entes","Goiás","Caixa Econômica Federal",377,2020-02-01,22
"869",2020-02-17,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",331106419,"02",2020,"202002","Demais entes","Goiás","Caixa Econômica Federal",377,2020-02-01,23
"870",2020-02-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",588161677,"02",2020,"202002","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-02-01,24
"871",2020-02-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",238788411,"02",2020,"202002","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-02-01,25
"872",2020-02-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",1627289155,"02",2020,"202002","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-02-01,26
"873",2020-02-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",25039116,"02",2020,"202002","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-02-01,27
"874",2020-02-10,"Interna","Banco do Brasil S/A","Bancos Federais","Goiás","Estados","Honra de Aval",1699804402,"02",2020,"202002","Demais entes","Goiás","Banco do Brasil S/A",111,2020-02-01,28
"875",2020-03-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1354262754,"03",2020,"202003","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-03-01,1
"876",2020-03-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",99344164,"03",2020,"202003","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-03-01,2
"877",2020-03-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",268045363,"03",2020,"202003","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-03-01,3
"878",2020-03-16,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",680454687,"03",2020,"202003","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-03-01,4
"879",2020-03-13,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",2839863152,"03",2020,"202003","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2020-03-01,5
"880",2020-03-13,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",5789662546,"03",2020,"202003","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2020-03-01,6
"881",2020-03-16,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",784450843,"03",2020,"202003","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2020-03-01,7
"882",2020-03-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2175508666,"03",2020,"202003","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-03-01,8
"883",2020-03-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",288534577,"03",2020,"202003","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-03-01,9
"884",2020-03-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2332319851,"03",2020,"202003","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-03-01,10
"885",2020-03-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",415766495,"03",2020,"202003","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-03-01,11
"886",2020-03-25,"Interna","Banco do Nordeste","Bancos Federais","Minas Gerais","Estados","Honra de Aval",53648891,"03",2020,"202003","Minas Gerais","Minas Gerais","Demais credores",6,2020-03-01,12
"887",2020-03-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",8117739137,"03",2020,"202003","Minas Gerais","Minas Gerais","Banco Mundial",143,2020-03-01,13
"888",2020-03-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",373286811,"03",2020,"202003","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-03-01,14
"889",2020-03-27,"Interna","Banco do Nordeste","Bancos Federais","Pernambuco","Estados","Honra de Aval",1510437206,"03",2020,"202003","Demais entes","Pernambuco","Demais credores",6,2020-03-01,15
"890",2020-03-25,"Interna","Banco do Nordeste","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",41793367,"03",2020,"202003","Demais entes","Rio Grande do Norte","Demais credores",6,2020-03-01,16
"891",2020-03-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",228517686,"03",2020,"202003","Demais entes","Rio Grande do Norte","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-03-01,17
"892",2020-03-16,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2710938379,"03",2020,"202003","Demais entes","Goiás","Caixa Econômica Federal",377,2020-03-01,18
"893",2020-03-16,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",647641518,"03",2020,"202003","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2020-03-01,19
"894",2020-03-16,"Interna","Caixa Econômica Federal","Bancos Federais","Amapá","Estados","Honra de Aval",807682896,"03",2020,"202003","Demais entes","Amapá","Caixa Econômica Federal",377,2020-03-01,20
"895",2020-03-16,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2790692222,"03",2020,"202003","Demais entes","Goiás","Caixa Econômica Federal",377,2020-03-01,21
"896",2020-03-16,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",145888969,"03",2020,"202003","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2020-03-01,22
"897",2020-03-16,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",313315764,"03",2020,"202003","Demais entes","Goiás","Caixa Econômica Federal",377,2020-03-01,23
"898",2020-03-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",544912426,"03",2020,"202003","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-03-01,24
"899",2020-03-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",221340379,"03",2020,"202003","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-03-01,25
"900",2020-03-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",1504351303,"03",2020,"202003","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-03-01,26
"901",2020-03-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",231979165,"03",2020,"202003","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-03-01,27
"902",2020-03-16,"Interna","Banco do Brasil S/A","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",28536255,"03",2020,"202003","Demais entes","Rio Grande do Norte","Banco do Brasil S/A",111,2020-03-01,28
"903",2020-04-30,"Externa","Agência Francesa de Desevolvimento","Agências Governamentais","Rio de Janeiro","Estados","Honra de Aval",9876388533,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",14,2020-04-01,1
"904",2020-04-27,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1382523998,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-04-01,2
"905",2020-04-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",267944379,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-04-01,3
"906",2020-04-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",9926334,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-04-01,4
"907",2020-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",3776938583,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2020-04-01,5
"908",2020-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",717547599,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2020-04-01,6
"909",2020-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",8387732875,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2020-04-01,7
"910",2020-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",1359992753,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2020-04-01,8
"911",2020-04-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",469846304,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2020-04-01,9
"912",2020-04-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",802283934,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2020-04-01,10
"913",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2245019759,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,11
"914",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",297778678,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,12
"915",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",24063127,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,13
"916",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",42151055,"04",2020,"202004","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,14
"917",2020-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",7901027359,"04",2020,"202004","Minas Gerais","Minas Gerais","Banco Mundial",143,2020-04-01,15
"918",2020-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",15455360791,"04",2020,"202004","Minas Gerais","Minas Gerais","Banco Mundial",143,2020-04-01,16
"919",2020-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",836631607,"04",2020,"202004","Minas Gerais","Minas Gerais","Banco Mundial",143,2020-04-01,17
"920",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",374752567,"04",2020,"202004","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,18
"921",2020-04-12,"Interna","Caixa Econômica Federal","Bancos Federais","Natal","Municípios","Honra de Aval",224892437,"04",2020,"202004","Demais entes","Demais","Caixa Econômica Federal",377,2020-04-01,19
"922",2020-04-20,"Externa","Fundo Financeiro para Desenvolvimento da Bacia do Prata","Organismos Multilaterais","Cachoeirinha","Municípios","Honra de Aval",2540885,"04",2020,"202004","Demais entes","Demais","Demais credores",6,2020-04-01,20
"923",2020-04-30,"Externa","Banco Bilbao Vizcaya Argentaria","Credores Privados","Tocantins","Estados","Honra de Aval",2510396056,"04",2020,"202004","Demais entes","Demais","Demais credores",1,2020-04-01,21
"924",2020-04-30,"Externa","UniCredit","Credores Privados","Tocantins","Estados","Honra de Aval",637574175,"04",2020,"202004","Demais entes","Demais","Demais credores",1,2020-04-01,22
"925",2020-04-15,"Externa","BID","Organismos Multilaterais","Belford Roxo","Municípios","Honra de Aval",199078163,"04",2020,"202004","Demais entes","Demais","Demais credores",99,2020-04-01,23
"926",2020-04-15,"Externa","BID","Organismos Multilaterais","Bahia","Estados","Honra de Aval",11779873481,"04",2020,"202004","Demais entes","Bahia","Demais credores",99,2020-04-01,24
"927",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Piauí","Estados","Honra de Aval",841593329,"04",2020,"202004","Demais entes","Piauí","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,25
"928",2020-04-15,"Externa","BID","Organismos Multilaterais","Bahia","Estados","Honra de Aval",9639481396,"04",2020,"202004","Demais entes","Bahia","Demais credores",99,2020-04-01,26
"929",2020-04-15,"Externa","BID","Organismos Multilaterais","Novo Hamburgo","Municípios","Honra de Aval",452562184,"04",2020,"202004","Demais entes","Demais","Demais credores",99,2020-04-01,27
"930",2020-04-15,"Externa","BID","Organismos Multilaterais","Goiânia","Municípios","Honra de Aval",1195082927,"04",2020,"202004","Demais entes","Demais","Demais credores",99,2020-04-01,28
"931",2020-04-15,"Externa","BID","Organismos Multilaterais","Pernambuco","Estados","Honra de Aval",352682097,"04",2020,"202004","Demais entes","Pernambuco","Demais credores",99,2020-04-01,29
"932",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Pernambuco","Estados","Honra de Aval",667061187,"04",2020,"202004","Demais entes","Pernambuco","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,30
"933",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Piauí","Estados","Honra de Aval",110365932,"04",2020,"202004","Demais entes","Piauí","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,31
"934",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Mato Grosso do Sul","Estados","Honra de Aval",1049293647,"04",2020,"202004","Demais entes","Demais","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,32
"935",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Pernambuco","Estados","Honra de Aval",176282326,"04",2020,"202004","Demais entes","Pernambuco","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,33
"936",2020-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio Grande","Municípios","Honra de Aval",168382203,"04",2020,"202004","Demais entes","Demais","Banco Mundial",143,2020-04-01,34
"937",2020-04-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",665027529,"04",2020,"202004","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2020-04-01,35
"938",2020-04-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",149647043,"04",2020,"202004","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2020-04-01,36
"939",2020-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Bahia","Estados","Honra de Aval",1473629287,"04",2020,"202004","Demais entes","Bahia","Banco Mundial",143,2020-04-01,37
"940",2020-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Bahia","Estados","Honra de Aval",1087379198,"04",2020,"202004","Demais entes","Bahia","Banco Mundial",143,2020-04-01,38
"941",2020-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Pernambuco","Estados","Honra de Aval",4561004656,"04",2020,"202004","Demais entes","Pernambuco","Banco Mundial",143,2020-04-01,39
"942",2020-04-15,"Interna","Caixa Econômica Federal","Bancos Federais","Paraíba","Estados","Honra de Aval",65085207,"04",2020,"202004","Demais entes","Demais","Caixa Econômica Federal",377,2020-04-01,40
"943",2020-04-15,"Interna","Caixa Econômica Federal","Bancos Federais","Amapá","Estados","Honra de Aval",835642729,"04",2020,"202004","Demais entes","Amapá","Caixa Econômica Federal",377,2020-04-01,41
"944",2020-04-15,"Interna","Caixa Econômica Federal","Bancos Federais","Pernambuco","Estados","Honra de Aval",1436301231,"04",2020,"202004","Demais entes","Pernambuco","Caixa Econômica Federal",377,2020-04-01,42
"945",2020-04-15,"Interna","Caixa Econômica Federal","Bancos Federais","Roraima","Estados","Honra de Aval",226765336,"04",2020,"202004","Demais entes","Roraima","Caixa Econômica Federal",377,2020-04-01,43
"946",2020-04-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2774667529,"04",2020,"202004","Demais entes","Goiás","Caixa Econômica Federal",377,2020-04-01,44
"947",2020-04-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2765031288,"04",2020,"202004","Demais entes","Goiás","Caixa Econômica Federal",377,2020-04-01,45
"948",2020-04-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",320436011,"04",2020,"202004","Demais entes","Goiás","Caixa Econômica Federal",377,2020-04-01,46
"949",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",557215165,"04",2020,"202004","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,47
"950",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",226293079,"04",2020,"202004","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,48
"951",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",1539591184,"04",2020,"202004","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,49
"952",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",237216666,"04",2020,"202004","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,50
"953",2020-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",217827838,"04",2020,"202004","Demais entes","Rio Grande do Norte","Banco Nacional de Desenvolvimento Econômico e Social",266,2020-04-01,51
"954",2020-04-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",29196973,"04",2020,"202004","Demais entes","Rio Grande do Norte","Banco do Brasil S/A",111,2020-04-01,52
"955",2020-04-03,"Interna","Caixa Econômica Federal","Bancos Federais","Pernambuco","Estados","Honra de Aval",220736149,"04",2020,"202004","Demais entes","Pernambuco","Caixa Econômica Federal",377,2020-04-01,53
"956",2020-04-08,"Interna","Caixa Econômica Federal","Bancos Federais","Piauí","Estados","Honra de Aval",411290206,"04",2020,"202004","Demais entes","Piauí","Caixa Econômica Federal",377,2020-04-01,54
"957",2020-05-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1375047133,"05",2020,"202005","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-05-01,1
"958",2020-05-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",268370772,"05",2020,"202005","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-05-01,2
"959",2020-05-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",99377579,"05",2020,"202005","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2020-05-01,3
"960",2020-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",25109923,"05",2020,"202005","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2020-05-01,4
