Relatório de Estoque de Garantias;;;;;;;;;;;;;;;;;;;;;;;;;
Data de Emissão: 11/05/2022 08:42;;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Dívida: Interna - Externa;;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar mutuário(s) por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Credor(es): Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar operação de crédito por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Cálculo: Apropriação;;;;;;;;;;;;;;;;;;;;;;;;;
Posição: Estatístico;;;;;;;;;;;;;;;;;;;;;;;;;
Data de Referência: 30/04/2022;;;;;;;;;;;;;;;;;;;;;;;;;
Detalhamento: Por tranche;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Nome do Contrato;CADIP/ROF;Inscrição Genérica;Tipo de Dívida;Mutuário;Tipo Mutuário;UF;Região;Agrupador de Tipo Mutuário;CAPAG;Credor;Classificação de Credor;Contragarantia;Moeda;Indexador;Tipo de Indexador de Juros;Indexador de Juros;Saldo Principal (Moeda de Origem);Saldo Juros (Moeda de Origem);Saldo Estoque (Moeda de Origem);Saldo Principal (USD);Saldo Juros (USD);Saldo Estoque (USD);Saldo Principal (BRL);Saldo Juros (BRL);Saldo Estoque (BRL)
CAIXA - 20200174;53282752;12987;Interna;Jiquiriçá;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117,2% CDI Juros + 0%;4.571.875,04;41.987,32;4.613.862,36;929.412,91;8.535,57;937.948,48;4.571.875,04;41.987,32;4.613.862,36
CAIXA - 20200178;53533460;12996;Interna;Pomerode;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117% CDI Juros + 0%;13.186.026,08;60.313,73;13.246.339,81;2.680.576,95;12.261,13;2.692.838,08;13.186.026,08;60.313,73;13.246.339,81
CAIXA - 20200180;53230323;12997;Interna;Candeias;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117% CDI Juros + 0%;4.618.330,12;34.696,76;4.653.026,88;938.856,73;7.053,48;945.910,20;4.618.330,12;34.696,76;4.653.026,88
CAIXA - 20200182;53131989;12998;Interna;Guarda-Mor;Municípios;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117,15% CDI Juros + 0%;3.476.213,40;24.795,30;3.501.008,70;706.676,71;5.040,62;711.717,33;3.476.213,40;24.795,30;3.501.008,70
CAIXA - 20200185;52851836;12999;Interna;Ituiutaba;Municípios;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117% CDI Juros + 0%;19.059.090,88;165.003,31;19.224.094,19;3.874.507,71;33.543,39;3.908.051,10;19.059.090,88;165.003,31;19.224.094,19
CAIXA - 20200187;53349891;13006;Interna;Água Doce;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;118,47% CDI Juros + 0%;4.398.148,10;43.082,29;4.441.230,39;894.096,09;8.758,17;902.854,26;4.398.148,10;43.082,29;4.441.230,39
CAIXA - 20200189;50527184;13183;Interna;Sorocaba;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;TR;Pré-fixado;6%;22.995.502,72;57.479,04;23.052.981,76;4.674.737,80;11.684,87;4.686.422,67;22.995.502,72;57.479,04;23.052.981,76
CAIXA - 20200191;53065219;13008;Interna;Roca Sales;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117% CDI Juros + 0%;2.208.216,97;10.100,53;2.218.317,50;448.906,70;2.053,33;450.960,03;2.208.216,97;10.100,53;2.218.317,50
CAIXA - 20200197;53159752;13015;Interna;Santa Helena;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;118,49% CDI Juros + 0%;891.783,76;4.127,92;895.911,68;181.290,02;839,1616353;182.129,19;891.783,76;4.127,92;895.911,68
CAIXA - 20200199;53422172;13016;Interna;Camocim;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117% CDI Juros + 0%;16.757.358,92;153.649,06;16.911.007,98;3.406.590,42;31.235,20;3.437.825,61;16.757.358,92;153.649,06;16.911.007,98
CAIXA - 20200209;52716008;13026;Interna;Itá;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;118,46% CDI Juros + 0%;1.737.079,83;17.014,30;1.754.094,13;353.129,60;3.458,82;356.588,43;1.737.079,83;17.014,30;1.754.094,13
CAIXA - 20200215;51841817;13187;Interna;Ponta Porã;Municípios;MS;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;TR;Pré-fixado;6%;7.085.578,79;33.070,47;7.118.649,26;1.440.421,78;6.722,87;1.447.144,65;7.085.578,79;33.070,47;7.118.649,26
CAIXA - 20200216;52560319;13048;Interna;Paty do Alferes;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;118,62% CDI Juros + 0%;1.361.111,10;9.119,27;1.370.230,37;276.699,21;1.853,85;278.553,06;1.361.111,10;9.119,27;1.370.230,37
CAIXA - 20200218;53046985;13046;Interna;Pinheiro Preto;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;118,65% CDI Juros + 0%;1.714.145,14;7.944,56;1.722.089,70;348.467,23;1.615,04;350.082,27;1.714.145,14;7.944,56;1.722.089,70
CAIXA - 20200222;52933321;13049;Interna;Timbó;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;118,07% CDI Juros + 0%;8.746.970,29;67.358,85;8.814.329,14;1.778.164,76;13.693,33;1.791.858,09;8.746.970,29;67.358,85;8.814.329,14
CAIXA - 20200224;53235778;13058;Interna;São Caetano do Sul;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117,4% CDI Juros + 0%;49.377.153,07;327.616,57;49.704.769,64;10.037.842,91;66.600,92;10.104.443,83;49.377.153,07;327.616,57;49.704.769,64
CAIXA - 20200226;53105166;13059;Interna;Barrocas;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117,2% CDI Juros + 0%;3.925.204,87;21.990,41;3.947.195,28;797.951,83;4.470,41;802.422,25;3.925.204,87;21.990,41;3.947.195,28
CAIXA - 20200228;53287769;13079;Interna;Maratá;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;118,54% CDI Juros + 0%;2.077.940,91;11.766,58;2.089.707,49;422.422,99;2.392,02;424.815,00;2.077.940,91;11.766,58;2.089.707,49
CAIXA - 20200230;52915806;13092;Interna;Ponte Nova;Municípios;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117% CDI Juros + 0%;10.232.046,92;88.583,53;10.320.630,45;2.080.064,83;18.008,08;2.098.072,91;10.232.046,92;88.583,53;10.320.630,45
CAIXA - 20200232;53247721;13137;Interna;Rio do Campo;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;118,81% CDI Juros + 0%;470.629,65;1.697,79;472.327,44;95.673,93;345,1424041;96.019,08;470.629,65;1.697,79;472.327,44
CAIXA - 2020152;51253612;13157;Interna;Veranópolis;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;TR;Pré-fixado;6%;637.832,89;3.006,85;640.839,74;129.664,55;611,2601899;130.275,81;637.832,89;3.006,85;640.839,74
CAIXA - 2020185;50527301;13182;Interna;Sorocaba;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;TR;Pré-fixado;6%;1.809.129,21;4.523,43;1.813.652,64;367.776,47;919,5645545;368.696,03;1.809.129,21;4.523,43;1.813.652,64
CAIXA - 20210016;54322275;13260;Interna;Camboriú;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;119,24% CDI Juros + 0%;1.872.236,28;8.121,42;1.880.357,70;380.605,45;1.651,00;382.256,45;1.872.236,28;8.121,42;1.880.357,70
CAIXA - 20210019;52296189;13245;Interna;Osório;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117,47% CDI Juros + 0%;15.450.861,98;142.206,29;15.593.068,27;3.140.993,67;28.909,01;3.169.902,68;15.450.861,98;142.206,29;15.593.068,27
CAIXA - 20210022;51401110;13261;Interna;Sidrolândia;Municípios;MS;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;TR;Pré-fixado;6%;417.285,23;764,5;418.049,73;84.829,59;155,4146084;84.985,00;417.285,23;764,5;418.049,73
CAIXA - 20210033;55268785;13276;Interna;Guarujá do Sul;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;113% CDI Juros + 0%;662.863,28;3.110,21;665.973,49;134.752,96;632,2721636;135.385,23;662.863,28;3.110,21;665.973,49
CAIXA - 20210045;52894273;13305;Interna;Feira de Santana;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;117% CDI Juros + 0%;14.375.000,00;139.162,93;14.514.162,93;2.922.282,53;28.290,32;2.950.572,85;14.375.000,00;139.162,93;14.514.162,93
CAIXA - 20210046;;13303;Interna;Goiatuba;Municípios;GO;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;TR;;;0;0;0;0;0;0;0;0;0
CAIXA - 20210049;55838014;13300;Interna;Ponta Porã;Municípios;MS;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;107,54% CDI Juros + 0%;3.950.000,00;33.443,67;3.983.443,67;802.992,42;6.798,74;809.791,15;3.950.000,00;33.443,67;3.983.443,67
CAIXA - 20210053;55598566;13322;Interna;Relvado;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;116,41% CDI Juros + 0%;1.000.000,00;5.566,80;1.005.566,80;203.289,22;1.131,67;204.420,89;1.000.000,00;5.566,80;1.005.566,80
CAIXA - 20210059;;13308;Interna;Mata;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;;;0;0;0;0;0;0;0;0;0
CAIXA - 20210068;55602010;13304;Interna;Jaraguá do Sul;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;108,51% CDI Juros + 0%;12.500.000,00;112.694,76;12.612.694,76;2.541.115,24;22.909,63;2.564.024,87;12.500.000,00;112.694,76;12.612.694,76
CAIXA - 20210071;55794845;13315;Interna;Barra do Guarita;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;116% CDI Juros + 0%;200.000,00;705,44;200.705,44;40.657,84;143,4083471;40.801,25;200.000,00;705,44;200.705,44
CAIXA - 20210091;55807622;13314;Interna;Virmond;Municípios;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;112,55% CDI Juros + 0%;1.000.000,00;6.376,26;1.006.376,26;203.289,22;1.296,22;204.585,44;1.000.000,00;6.376,26;1.006.376,26
CAIXA - 20210099;;13326;Interna;Itacurubi;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;;;0;0;0;0;0;0;0;0;0
CAIXA - 20210107;59988913;13316;Interna;Antônio Prado;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;110,92% CDI Juros + 0%;1.900.000,00;9.185,01;1.909.185,01;386.249,52;1.867,21;388.116,73;1.900.000,00;9.185,01;1.909.185,01
CAIXA - 20210114;;13321;Interna;Pinhalzinho;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;;;0;0;0;0;0;0;0;0;0
CAIXA - 20210116;52563711;13324;Interna;São Bento do Sul;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;109,94% CDI Juros + 0%;3.250.000,00;26.530,61;3.276.530,61;660.689,96;5.393,39;666.083,35;3.250.000,00;26.530,61;3.276.530,61
CAIXA - 20210128;53543693;13317;Interna;Porto Nacional;Municípios;TO;Norte;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;111,52% CDI Juros + 0%;7.289.719,62;49.636,08;7.339.355,70;1.481.921,41;10.090,48;1.492.011,89;7.289.719,62;49.636,08;7.339.355,70
CAIXA - 20210129;59904834;13328;Interna;Marau;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;102% CDI Juros + 0%;2.000.000,00;13.411,85;2.013.411,85;406.578,44;2.726,48;409.304,92;2.000.000,00;13.411,85;2.013.411,85
CAIXA - 20210130;59830206;13318;Interna;Cariacica;Municípios;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;109% CDI Juros + 0%;0;76.010,30;76.010,30;0;15.452,07;15.452,07;0;76.010,30;76.010,30
CAIXA - 20210142;;13327;Interna;Paraíso;Municípios;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;;;0;0;0;0;0;0;0;0;0
CAIXA - 20210145;55244222;13329;Interna;Foz do Iguaçu;Municípios;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;Pós-fixado;109,56% CDI Juros + 0%;20.000.000,00;66.847,38;20.066.847,38;4.065.784,39;13.589,35;4.079.373,74;20.000.000,00;66.847,38;20.066.847,38
CAIXA - 20220081;;13339;Interna;Euclides da Cunha;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;;;0;0;0;0;0;0;0;0;0
CAIXA - 20220150;;13336;Interna;Telêmaco Borba;Municípios;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;;;0;0;0;0;0;0;0;0;0
CAIXA - 20220154;;13337;Interna;São José do Rio Preto;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;;;0;0;0;0;0;0;0;0;0
CAIXA - 20220158;;13338;Interna;Estância;Municípios;SE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;;;0;0;0;0;0;0;0;0;0
CAIXA - 20220172;;13340;Interna;Colatina;Municípios;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;CAIXA;Bancos Federais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;R$;;;;0;0;0;0;0;0;0;0;0
CFA005034;TA464837;12317;Externa;Manaus;Municípios;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 1,35%;9.423.084,07;13.184,47;9.436.268,54;9.423.084,07;13.184,47;9.436.268,54;46.353.092,85;64.855,73;46.417.948,58
CFA005614;TA474465;12307;Externa;Pará;Estados;PA;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 1,05%;18.074.492,70;74.557,28;18.149.049,98;18.074.492,70;74.557,28;18.149.049,98;88.910.237,04;366.754,72;89.276.991,76
CFA005978;TA501110;12308;Externa;Caxias do Sul;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,35%;7.200.000,12;70.692,00;7.270.692,12;7.200.000,12;70.692,00;7.270.692,12;35.417.520,59;347.741,02;35.765.261,61
CFA006271;TA503709;12322;Externa;Paraíba;Estados;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;A;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,4%;42.857.142,88;15.428,57;42.872.571,45;42.857.142,88;15.428,57;42.872.571,45;210.818.571,54;75.894,68;210.894.466,22
CFA006800;TA526965;12323;Externa;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,35%;10.359.363,65;58.749,10;10.418.112,75;10.359.363,65;58.749,10;10.418.112,75;50.958.745,73;288.992,70;51.247.738,43
CFA007783;TA570345;12331;Externa;Hortolândia;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,33%;9.221.666,63;15.428,36;9.237.094,99;9.221.666,63;15.428,36;9.237.094,99;45.362.300,32;75.893,65;45.438.193,97
CFA007786;TA601654;12333;Externa;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,65%;24.429.166,63;322.465,00;24.751.631,63;24.429.166,63;322.465,00;24.751.631,63;120.169.513,57;1.586.237,58;121.755.751,15
CFA007788;TA603476;12332;Externa;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,65%;27.083.333,37;357.500,00;27.440.833,37;27.083.333,37;357.500,00;27.440.833,37;133.225.625,18;1.758.578,25;134.984.203,43
CFA007948;TA621448;12336;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,55%;23.101.951,72;102.245,39;23.204.197,11;23.101.951,72;102.245,39;23.204.197,11;113.640.810,71;502.955,30;114.143.766,00
CFA007949;TA621516;12335;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,6%;94.164.094,05;422.901,41;94.586.995,46;94.164.094,05;422.901,41;94.586.995,46;463.202.595,04;2.080.294,33;465.282.889,37
CFA007950;TA618202;12343;Externa;Aparecida de Goiânia;Municípios;GO;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,65%;18.958.333,36;117.625,93;19.075.959,29;18.958.333,36;117.625,93;19.075.959,29;93.257.937,63;578.613,71;93.836.551,34
CFA007996;TA625605;12339;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,6%;55.692.000,00;696.103,59;56.388.103,59;55.692.000,00;696.103,59;56.388.103,59;273.954.517,20;3.424.203,17;277.378.720,37
CFA008002;TA625707;12338;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% CFA008002 + 2,6%;90.185.888,77;1.037.946,89;91.223.835,66;90.185.888,77;1.037.946,89;91.223.835,66;443.633.405,45;5.105.764,55;448.739.170,00
CFA008006;TA619612;12337;Externa;Manaus;Municípios;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,65%;-0,01;0;-0,01;-0,01;0;-0,01;-0,049191;0;-0,049191
CFA008006;TA619612;12337;Externa;Manaus;Municípios;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,65%;8.643.778,05;114.097,87;8.757.875,92;8.643.778,05;114.097,87;8.757.875,92;42.519.608,61;561.258,83;43.080.867,44
CFA008253;TA648159;12311;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,65%;115.072.158,62;736.270,03;115.808.428,65;115.072.158,62;736.270,03;115.808.428,65;566.051.455,47;3.621.785,90;569.673.241,37
CFA008261;TA631197;12310;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,55%;29.050.929,69;176.252,68;29.227.182,37;29.050.929,69;176.252,68;29.227.182,37;142.904.428,24;867.004,56;143.771.432,80
CFA008262;XA631197;12341;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,55%;19.494.737,22;117.488,28;19.612.225,50;19.494.737,22;117.488,28;19.612.225,50;95.896.561,86;577.936,60;96.474.498,46
CFA008586;TA684561;12622;Externa;Canoas;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,55%;24.999.999,98;241.458,33;25.241.458,31;24.999.999,98;241.458,33;25.241.458,31;122.977.499,90;1.187.757,67;124.165.257,57
CFA008680;TA672410;12342;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,4%;61.334.540,09;453.194,10;61.787.734,19;61.334.540,09;453.194,10;61.787.734,19;301.710.736,16;2.229.307,10;303.940.043,25
CFA008715;TA665217;12316;Externa;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;CAF;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 2,35%;6.846.445,95;19.413,48;6.865.859,43;6.846.445,95;19.413,48;6.865.859,43;33.678.352,27;95.496,85;33.773.849,12
